"LOAN","MORTDUE","VALUE","REASON","JOB.Mgr","JOB.Office","JOB.Other","JOB.ProfExe","JOB.Sales","JOB.Self","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","BAD"
0.275822928490352,0.104024400342267,0.102499914891685,0,0,0,1,0,0,0,0.222222222222222,0,0.7,0.210518198876026,0.230769230769231,0.359375,0.363107828034018,1
0.298524404086266,0.197893952358608,0.208667430750201,0,0,0,1,0,0,0,0.194444444444444,0,0,0.0686547621789903,0.0769230769230769,0.484375,0.323548522240264,0
0.0567536889897843,0.177057053741478,0.129078674125937,1,0,0,1,0,0,0,0,0.25,0,0.224951771835739,0,0.078125,0.313582332584704,0
0.188422247446084,0.243178116978112,0.288126822736403,1,0,0,0,1,0,0,0.138888888888889,0,0,0.0932140339582524,0,0.25,0.300158434829041,0
0.0828603859250852,0.139487703221176,0.112084245883594,1,0,0,1,0,0,0,0.166666666666666,0,0,0.109013574482556,0,0.234375,0.295843296578458,0
0.225879682179342,0.243755002898231,0.276095911396571,0,0,0,0,1,0,0,0.638888888888889,0,0,0.133745255508818,0,0.390625,0.335913158309107,0
0.232690124858116,0.365712550719037,0.349520556494899,0,0,0,0,1,0,0,0.611111111111112,0,0,0.205709274824852,0.0769230769230769,0.375,0.33979067302872,0
0.266742338251986,0.137061470093019,0.175173337267229,0,0,0,0,1,0,0,0,0,0,0.15496908152187,0,0.40625,0.270576343483675,0
0.136208853575482,0.1467360401888,0.138715204884082,0,0,1,0,0,0,0,0.388888888888888,0,0,0.0883805483678933,0,0.375,0.304216429043296,0
0.0681044267877412,0.0734660078942284,0.0232152786446218,1,0,0,0,1,0,0,0.333333333333333,0,0,0.154082261377171,0,0.203125,0.169847887567124,0
0.0885357548240636,0.114251014380744,0.0755149053028154,0,0,0,1,0,0,0,0.111111111111111,0,0,0.0664003848657552,0,0.171875,0.257038086398425,0
0.206583427922815,0.174454166551658,0.184873415566878,0,0,1,0,0,0,0,0.277777777777777,0,0,0.173365900335925,0.153846153846154,0.203125,0.252896608487403,0
0.128263337116913,0.0657870766513015,0.0526219034758235,1,0,0,0,1,0,0,0.305555555555555,0,0,0.146530865966292,0.0769230769230769,0.125,0.324470669924286,1
0.257661748013621,0.205465235032708,0.209441349023524,0,0,0,0,1,0,0,0.222222222222222,0,0.1,0.107948083763752,0,0.28125,0.210785491250292,0
0.138479001135074,0.229426702365509,0.186148905507076,1,1,0,0,0,0,0,0.25,0,0,0.200781735989946,0,0.390625,0.252841952091072,0
0.0828603859250852,0.125490629054073,0.0956027370833948,0,0,0,1,0,0,0,0.611111111111112,0,0,0.237439262268172,0.153846153846154,0.453125,0.328690384878681,0
0.356413166855846,0.638218002152971,0.0452798928770014,0,1,0,0,0,0,0,0.0277777777777777,0,0.2,0.175692144959305,0.230769230769231,0.765625,0.350677002963723,0
0.120317820658343,0.373714427668443,0.298153716963789,1,0,0,0,1,0,0,0.111111111111111,0,0.1,0.345333595701337,0,0.671875,0.240539755723773,0
0.2894438138479,0.386701261420409,0.347371287859016,0,0,0,1,0,0,0,0.0277777777777777,0,0,0.156617486911196,0,0.53125,0.336783897827792,0
0.42905788876277,0.0699577686383836,0.100779592160957,0,0,0,0,1,0,0,0.0833333333333333,0,0,0.168671589696092,0.153846153846154,0.265625,0.202573399361567,0
0.265607264472191,0.165629744127633,0.16939051099032,0,0,0,1,0,0,0,0.416666666666666,0,0.1,0.121131920789099,0,0.453125,0.339775527708557,0
0.209988649262202,0.227422782853515,0.256595894374908,0,0,0,1,0,0,0,0.277777777777777,0,0,0.0844015901525989,0.230769230769231,0.234375,0.33345246586408,0
0.152099886492622,0.107850064865164,0.114194932083565,0,1,0,0,0,0,0,0.138888888888889,0,0,0.114766001563107,0,0.140625,0.238748825053603,0
0.292849035187287,0.34679952524221,0.419581721003597,0,0,0,0,1,0,0,0.277777777777777,0,0,0.200269927895339,0.153846153846154,0.40625,0.143003212612178,0
0.265607264472191,0.251179993927516,0.231226807984294,0,0,0,0,1,0,0,0.0277777777777777,0,0,0.168826625447279,0.230769230769231,0.578125,0.298059489925879,0
0.1577752553916,0.272795274503851,0.252926023853023,0,0,0,1,0,0,0,0.0277777777777777,0,0,0.240037547274405,0,0.71875,0.345305338221154,0
0.135073779795687,0.245935576471887,0.196414103015104,0,0,0,1,0,0,0,0.305555555555555,0,0,0.178671631071077,0.230769230769231,0.234375,0.313646264937354,0
0.182746878547106,0.281843274724668,0.19736050747251,0,0,0,1,0,0,0,0.0277777777777777,0,0,0.11529597660889,0.153846153846154,0.3125,0.324642512393133,0
0.276958002270147,0.297107289740264,0.353918954189031,0,0,0,0,0,1,0,0.499999999999999,0,0,0.260643612768266,0.0769230769230769,0.484375,0.273004758599452,0
0.279228149829739,0.129087195340749,0.152439204293998,0,0,0,1,0,0,0,0.666666666666667,0,0.1,0.157713449970829,0,0.296875,0.186282667114735,0
0.0919409761634507,0.199826106158051,0.175495614084859,0,1,0,0,0,0,0,0.0277777777777777,0,0,0.071375595729086,0.153846153846154,0.375,0.311133307495462,0
0.0431328036322361,0.0876121339258605,0.0507517901115487,1,1,0,0,0,0,0,0.25,0,0.2,0.0415407959131559,0,0.15625,0.27239816580893,1
0.192962542565267,0.166651025421624,0.127707862873484,0,1,0,0,0,0,0,0,0.25,0,0.0730356037007747,0.0769230769230769,0.359375,0.437753886142469,1
0.727582292849035,0.182130337574872,0.273592592172304,1,0,1,0,0,0,0,0.222222222222222,0,0.1,0.113346408702906,0,0.171875,0.350209746415592,0
0.160045402951192,0.153043142234121,0.146969576614505,0,0,0,0,1,0,0,0.222222222222222,0,0,0.178132824342293,0,0.3125,0.181670623931996,0
0.308740068104427,0.232736205801981,0.223126765997526,0,0,0,1,0,0,0,0.0555555555555556,0,0,0.166494594381398,0.153846153846154,0.390625,0.358653072495051,0
0.147559591373439,0.0681194623091999,0.0409768164951261,1,0,0,1,0,0,0,0.25,0,0.1,0.0744549341916099,0.153846153846154,0.1875,0.238937087790519,0
0.11577752553916,0.540001104087886,0.456532346833403,1,0,0,0,1,0,0,0.277777777777777,0,0,0.204887433429644,0,0.34375,0.278241104570173,0
0.415437003405222,0.241872533053632,0.268526945292375,0,0,0,1,0,0,0,0.277777777777777,0,0,0.0626592506001731,0.0769230769230769,0.5625,0.351637455747274,0
0.0374574347332577,0.167843440337851,0.12863611089046,1,0,0,1,0,0,0,0.0555555555555556,0,0,0.106738814296944,0,0.21875,0.353831684349719,0
0.18955732122588,0.0967346600789423,0.0777958081318158,1,0,0,1,0,0,0,0.75,0,0,0.21165791844849,0,0.203125,0.199154431533619,0
0.152099886492622,0.108564961770957,0.096099769640162,0,1,0,0,0,0,0,0.75,0.25,0,0.239316661201883,0.0769230769230769,0.265625,0.308852539870809,0
0.124858115777526,0.146233680200944,0.129069595905722,0,0,0,1,0,0,0,0.0277777777777777,0,0,0.106906025049936,0.230769230769231,0.171875,0.298230936900132,0
0.120317820658343,0.300394711419029,0.26813431226808,0,0,0,0,1,0,0,0.0277777777777777,0,0,0.215947952904471,0,0.703125,0.266739673032936,0
0.550510783200909,0.113287697700737,0.172767608910273,1,0,0,0,0,0,1,0.25,0,0,0.180475031063972,0.230769230769231,0.546875,0.32233544534448,0
0.178206583427923,0.0152364128184603,0.318545669121569,1,1,0,0,0,0,0,0.638888888888889,0,0,0.0624971125759178,0.0769230769230769,0.296875,0.240076529728336,0
0.136208853575482,0.206113886665379,0.163289947005889,1,0,0,0,1,0,0,0.0277777777777777,0,0,0.0567222556998913,0,0.3125,0.302878668464213,0
0.127128263337117,0.234671119821138,0.169317885228601,1,0,0,1,0,0,0,0.527777777777777,0,0,0.120507068116326,0.230769230769231,0.359375,0.258011356427483,0
0.129398410896708,0.211940710480554,0.176328540789578,1,0,0,1,0,0,0,0.583333333333334,0,0,0.115929515873285,0.307692307692308,0.375,0.237236780885036,0
0.124858115777526,0.205004278340556,0.172143481270497,0,0,0,0,1,0,0,0.25,0.5,0,0.183695420313383,0.0769230769230769,0.453125,0.23804818437314,0
0.0794551645856981,0.24326368378923,0.211792608059189,1,0,1,0,0,0,0,0.666666666666667,0,0,0.117837627782173,0.0769230769230769,0.1875,0.322777731651256,0
0.23155505107832,0.176847277043252,0.172520227409416,1,1,0,0,0,0,0,0.361111111111111,0,0,0.140696792345615,0,0.4375,0.300738243202864,0
0.0601589103291714,0.200549283722985,0.16357591094266,1,0,0,1,0,0,0,0,0,0.1,0.146737004514311,0,0.484375,0.300463914720946,0
0.30533484676504,0.219567197548925,0.229601806565823,0,0,0,1,0,0,0,0.0277777777777777,0,0,0.164922048070641,0.0769230769230769,0.375,0.340099559486123,0
0.225879682179342,0.155041541306688,0.188071218637586,0,0,0,0,1,0,0,0.388888888888888,0,0.2,0.228988910186593,0,0.546875,0.209151466818465,0
0.282633371169126,0.395702337906097,0.339548131588802,0,0,0,1,0,0,0,0.0277777777777777,0,0,0.16861959584997,0,0.546875,0.338829475794275,0
0.18955732122588,0.289693339589832,0.253704481236454,0,0,0,0,1,0,0,0.166666666666666,0,0,0.0795943388775063,0,0.203125,0.236347204280778,0
0.18955732122588,0.165315079080295,0.143290627872405,0,0,0,1,0,0,0,0,0.25,0.2,0.104998648120552,0.153846153846154,0.40625,0.301419138473796,0
0.129398410896708,0.124002870628502,0.0765952135083917,0,0,0,1,0,0,0,0.111111111111111,0,0,0.152537899120188,0,0.203125,0.323079861163484,0
0.101021566401816,0.124306494796986,0.0825005957582016,0,0,0,1,0,0,0,0,0,0,0.168891532982706,0.0769230769230769,0.203125,0.210587507934712,0
0.257661748013621,0.249015981672141,0.220684724759711,0,0,0,0,0,0,1,0.0555555555555556,0,0,0.172545997280351,0.0769230769230769,0.40625,0.270392992524027,0
0.35527809307605,0.0342239642275526,0.0710279949615877,0,0,0,1,0,0,0,0,0,0,0.0801819817697339,0,0.078125,0.313968388635795,0
0.185017026106697,0.281318832979106,0.340828160639107,0,0,1,0,0,0,0,0.166666666666666,0,0,0.186284103255603,0.230769230769231,0.359375,0.335567066462179,0
0.122587968217934,0.199191255623948,0.169472214972255,0,0,0,0,1,0,0,0.277777777777777,0.5,0,0.156258425561385,0.0769230769230769,0.453125,0.220783358838753,0
0.138479001135074,0.158273758591184,0.133465724044801,0,0,1,0,0,0,0,0.361111111111111,0,0,0.204913009007103,0.230769230769231,0.578125,0.354305073667012,0
0.128263337116913,0.288360153468216,0.418630777436084,1,0,0,0,1,0,0,0.0833333333333333,0,0,0.104604853797564,0,0.234375,0.238240978075309,0
0.246311010215664,0.254597145932816,0.213410800812501,0,0,0,0,0,0,1,0.0555555555555556,0,0,0.17134624762514,0.0769230769230769,0.40625,0.301819474678709,0
0.24744608399546,0.172298434955423,0.152636655583672,0,1,0,0,0,0,0,0.166666666666666,0,0,0.163242342241483,0.153846153846154,0.28125,0.263463984300204,0
0.0942111237230421,0.335896657373927,0.383218909932707,1,0,1,0,0,0,0,0.0277777777777777,0,0.1,0.288764007719868,0,0.25,0.347213889003579,0
0.360953461975029,0.188064809958873,0.207866277816234,0,1,0,0,0,0,0,0.305555555555555,0,0,0.052780444830377,0,0.546875,0.20348201755556,0
0.0930760499432463,0.28299980678462,0.439830691192991,1,0,0,0,1,0,0,0.0555555555555556,0,0,0.108287738895502,0.0769230769230769,0.234375,0.226233612080539,0
0.174801362088536,0.191269425046234,0.147627747580087,0,1,0,0,0,0,0,0,0,0,0.0685901607647064,0,0.25,0.215225877146322,0
0.230419977298524,0.131345055066384,0.133599627792971,0,0,0,1,0,0,0,0.555555555555555,0,0,0.186682072036439,0.0769230769230769,0.328125,0.269963513671374,0
0.221339387060159,0.158618786055371,0.17168957025975,1,0,0,0,1,0,0,0.499999999999999,0,0,0.533479921331443,0.0769230769230769,0.375,0.149112177741637,0
0.269012485811578,0.280758508377268,0.377885455556438,0,0,0,1,0,0,0,0.0277777777777777,0,1,0.164577606644667,0.0769230769230769,0.21875,0.296074400424201,1
0.65266742338252,0.105578404040962,0.110363923152866,0,0,0,1,0,0,0,0.138888888888889,0,0,0.087402167496612,0,0.328125,0.256014307186162,0
0.192962542565267,0.167186508046041,0.129389603168298,1,0,0,0,1,0,0,0.333333333333333,0,0.2,0.134840244187745,0,0.21875,0.238438533159445,0
0.150964812712827,0,0.0881086662959727,0,0,0,0,0,1,0,0,0,0,0.292028510648562,0,0.09375,0.334169539616038,0
0.182746878547106,0.213787297468878,0.186575581857177,1,0,0,0,1,0,0,0.0277777777777777,0,0,0.113143657301683,0,0.390625,0.302362172313052,0
0.163450624290579,0.0569957768638384,0.322197383203023,1,0,0,0,0,0,1,0.194444444444444,0,0,0.287486755556264,0,0.40625,0.208249188703039,0
0.0874006810442679,0.196974799194016,0.142183085006185,1,0,0,1,0,0,0,0.666666666666667,0,0,0.299852912824692,0,0.71875,0.244839217356966,0
0.414301929625426,0.391481961964173,0.417427913257605,1,0,0,0,1,0,0,0.0833333333333333,0,0,0.126950865685593,0,0.484375,0.297289693634398,0
0.320090805902384,0.35973391481962,0.354098249038276,0,0,0,0,1,0,0,0,0,0,0.201143190546812,0.153846153846154,0.28125,0.322508317518079,0
0.120317820658343,0.20967457009578,0.145047263483994,0,1,0,0,0,0,0,0.166666666666666,0,0,0.116686289766888,0.0769230769230769,0.40625,0.349777899756301,0
0.135073779795687,0.0195892793066328,0.0587270065703619,1,0,1,0,0,0,0,0.666666666666667,0,0.1,0.230479747906105,0,0.296875,0.227855389432914,0
0.30533484676504,0.0567556377487648,0.055079831599015,0,0,0,1,0,0,0,1,0,0,0.245780549101525,0,0.359375,0.322010638330254,0
0.236095346197503,0.0973170664384886,0.115191266752153,0,0,0,0,1,0,0,0.222222222222222,0,0,0.231020520720262,0,0.28125,0.333790673138249,0
0.227014755959137,0.237406497557205,0.226876070946291,1,1,0,0,0,0,0,0.277777777777777,0,0,0.112514662369822,0.0769230769230769,0.359375,0.252930556969455,0
0.253121452894438,0.229528830494908,0.206136876865291,0,0,0,0,0,0,1,0.0555555555555556,0,0,0.146452585481062,0.384615384615385,0.359375,0.486705891016409,1
0.262202043132804,0.194852190234342,0.172365897665763,1,1,0,0,0,0,0,0.166666666666666,0,0.1,0.108032240171493,0,0.5,0.411249613934572,1
0.404086265607264,0.174340997543404,0.136245928985623,1,0,0,0,0,0,1,0.0555555555555556,0,0.6,0.201371722218832,0.153846153846154,0.390625,1,1
0.121452894438138,0.0839300008280659,0.0835491301930257,0,0,0,0,1,0,0,0.25,0,0,0.224014848699945,0,0.25,0.166470884775373,0
0.0851305334846766,0.142835849733639,0.0973639118050906,0,0,0,1,0,0,0,0,0,0.1,0.0992784395469639,0.153846153846154,0.28125,0.303859577777921,0
0.220204313280363,0.160998095448398,0.157690954688333,1,0,0,0,1,0,0,0.527777777777777,0,0,0.535912713028839,0,0.375,0.154468537948405,0
0.146424517593644,0.00343371332358056,0.0597278803490575,0,0,0,0,1,0,0,0.111111111111111,0,0,0.271255101539009,0,0.25,0.132957929351453,0
0.208853575482406,0.202290982362196,0.21165870431102,0,1,0,0,0,0,0,0.499999999999999,0,0,0.19896435159623,0.307692307692308,0.46875,0.304066826620061,0
0.195232690124858,0.269129702724338,0.213290514394653,0,0,0,1,0,0,0,0.194444444444444,0,0,0.250281155874713,0.0769230769230769,0.296875,0.250416597875262,0
0.2894438138479,0.216034116315659,0.215975398023217,0,0,0,0,1,0,0,0.166666666666666,0,0.1,0.10600583945706,0,0.28125,0.241882182890917,0
0.101021566401816,0.114121284054211,0.122571859786888,1,0,1,0,0,0,0,0.333333333333333,0.75,0,0.208732585135357,0.153846153846154,0.453125,0.268172741461585,0
0.342792281498298,0.0493803306743217,0.0491699102390976,0,0,0,1,0,0,0,0,0,0,0.0670752302754189,0,0.109375,0.124954343827887,0
0.10783200908059,0.174619779734467,0.131450359157087,0,0,1,0,0,0,0,0.333333333333333,0,0,0.217112962470236,0.230769230769231,0.5625,0.347091949398388,0
0.127128263337117,0.10927157801761,0.0908321323604507,0,0,0,1,0,0,0,0.111111111111111,0,0,0.145817396612559,0,0.21875,0.327437891233094,0
0.196367763904654,0.280361036738524,0.241895986291888,0,0,0,0,1,0,0,0.194444444444444,0,0,0.0778295572170188,0,0.203125,0.257258183244865,0
0.192962542565267,0.14988545088189,0.143858016635838,0,0,1,0,0,0,0,0,0,0,0.0547790078452126,0,0.34375,0.290028633491387,0
0.215664018161181,0.177159181870877,0.169345119889246,1,0,0,1,0,0,0,0.0833333333333333,0,0,0.182609424696612,0.0769230769230769,0.203125,0.270109238724475,0
0.152099886492622,0.121190206740456,0.0850334191981661,0,0,0,1,0,0,0,0.0555555555555556,0,0,0.154174324233133,0,0.21875,0.30162575297091,0
0.136208853575482,0.179789671257832,0.118718155305652,0,0,1,0,0,0,0,0.333333333333333,0,0,0.23221643708746,0.384615384615385,0.5625,0.339252007439605,0
0.296254256526675,0.30028430263049,0.283033941195828,0,1,0,0,0,0,0,0.138888888888889,0,0,0.243973610456394,0,0.375,0.321448953349904,0
0.169125993189558,0.190888514725773,0.168130907935499,0,1,0,0,0,0,0,0.0277777777777777,0,0,0.0766979042601958,0,0.265625,0.205700856069231,0
0.118047673098751,0.155237516906346,0.0924480555587077,1,0,0,1,0,0,0,0.833333333333334,0,0.3,0.145538331248217,0,0.359375,0.315452716309033,0
0.153234960272418,0.0977725026912143,0.0561760266899675,0,0,0,0,1,0,0,0.0277777777777777,0,0,0.23607911803764,0.0769230769230769,0.53125,0.319631926465169,0
0.129398410896708,0.191021005272019,0.16448827207426,1,0,0,0,1,0,0,0.166666666666666,0,0,0.0863848001275112,0.0769230769230769,0.40625,0.21750704317871,0
0.248581157775255,0.246435176240029,0.171437649648787,0,0,0,0,1,0,0,0.0277777777777777,0.25,0,0.107227857680165,0,0.296875,0.273277818382328,0
0.230419977298524,0.117071958927931,0.141377392962109,0,0,0,1,0,0,0,0.333333333333333,0,0,0.0820809092462208,0,0.15625,0.0215462280393957,0
0.114642451759365,0.163915647685556,0.148596847588031,1,0,1,0,0,0,0,0.722222222222223,0,0,0.14678081597912,0.153846153846154,0.203125,0.356573796810247,0
0.0431328036322361,0.0964890005244417,0.0465372263767689,1,0,0,1,0,0,0,0.111111111111111,0,0.1,0.116321380848315,0,0.203125,0.28470010936251,1
0.587968217934166,0.478867757873526,0.525510933581471,0,0,0,0,1,0,0,0.138888888888889,0,0,0.198766745359819,0.0769230769230769,0.515625,0.332310064473666,0
0.137343927355278,0.143128433023269,0.143619713355196,0,0,0,0,1,0,0,0.25,0,0,0.156388903361494,0,0.296875,0.178142935694619,0
0.282633371169126,0.322597918794336,0.28855122953145,0,1,0,0,0,0,0,0.0555555555555556,0,0,0.247566509535487,0,0.390625,0.317383037762032,0
0.206583427922815,0.200157332523668,0.172361358555655,1,1,0,0,0,0,0,0.333333333333333,0,0,0.136913511190043,0,0.421875,0.281149030101868,0
0.200908059023837,0.129868337519667,0.123200526536773,0,1,0,0,0,0,0,0.25,0.5,0,0.0559717364658524,0.153846153846154,0.4375,0.288801109098127,0
0.692395005675369,0.317345220679566,0.412294179726065,0,0,0,0,1,0,0,0.25,0,0,0.260183021476366,0.153846153846154,0.40625,0.302156851159777,0
0.288308740068105,0.106180131938502,0.116761798849335,0,1,0,0,0,0,0,0.388888888888888,0.25,0,0.0784873173560098,0.461538461538462,0.234375,0.276076122886069,0
