"LOAN","MORTDUE","VALUE","REASON","JOB.Mgr","JOB.Office","JOB.Other","JOB.ProfExe","JOB.Sales","JOB.Self","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC","BAD"
0.151724137931035,0.122005672374873,0.125395930249406,0,0,1,0,0,0,0,0.0833333333333333,0.2,0.2,0.174215133866315,0.0909090909090909,0.879310344827586,0.303110862343979,1
0.128735632183908,0.258399001132822,0.272270728244176,1,0,0,0,1,0,0,0.361111111111111,0,0,0.0804972115693229,0.363636363636364,0.362068965517241,0.255885558417481,0
0.108045977011495,0.301399351177335,0.274481919278153,0,0,0,0,1,0,0,0.0277777777777777,0,0,0.207620357295953,0,0.775862068965517,0.221219331448008,0
0.0689655172413794,0.198877652551879,0.16782315821384,0,0,0,0,1,0,0,0.0833333333333333,0,0,0.113613723106458,0,0.448275862068966,0.231081018817748,0
0.241379310344828,0.638616249231694,0.548098977547049,1,0,0,0,0,0,1,0.194444444444444,0,0,0.207113458792612,0.0909090909090909,0.862068965517241,0.26018856863058,0
0.132183908045977,0.199167059433148,0.243378129269972,0,0,0,0,1,0,0,0.388888888888888,0,0.1,0.235782653120601,0.0909090909090909,0.310344827586207,0.190994685817943,0
0.108045977011495,0.151853168729724,0.124680413795871,1,0,1,0,0,0,0,0.361111111111111,0,0,0.198606643205545,0.0909090909090909,0.551724137931034,0.311338047150651,0
0.262068965517241,0.0722883264289121,0.0793287073671446,0,0,0,1,0,0,0,0.361111111111111,0,0,0.0729803194980643,0.181818181818182,0.431034482758621,0.208101178777076,0
0.433333333333334,0.986196669891486,0.993223769412006,1,0,0,0,1,0,0,0.111111111111111,0,0,0.253621524471345,0.363636363636364,0.241379310344828,0.29412189547521,0
0.154022988505747,0.123375531612879,0.122567299783562,0,0,0,1,0,0,0,0.25,0,0,0.0592959001668928,0.181818181818182,0.155172413793103,0.276249235662715,1
0.152873563218391,0.175758177122524,0.179777409741277,1,0,0,0,1,0,0,0.638888888888889,0,0,0.180190841114086,0,0.396551724137931,0.247507872687453,0
0.0436781609195403,0.0676826226327206,0.0335490284802297,1,0,1,0,0,0,0,0.0277777777777777,0,0,0.0860060788682897,0.0909090909090909,0.517241379310345,0.263364709310689,0
0.0333333333333334,0.0625256676341125,0.0572613774917693,0,1,0,0,0,0,0,0.0833333333333333,0,0,0.0610396922706346,0.0909090909090909,0.224137931034483,0.205082683380419,1
0.126436781609196,0.20213279090215,0.18706185762337,1,0,0,0,1,0,0,0,0,0,0.0508805867383768,0,0.327586206896552,0.236973228529036,0
0.183908045977012,0.238906758615367,0.215060618286461,0,0,0,1,0,0,0,0.583333333333334,0,0,0.231389141989488,0,0.275862068965517,0.173535365899153,0
0.331034482758621,0.138201432701875,0.183007264386673,0,0,1,0,0,0,0,0.0833333333333333,0,0,0.14238106498359,0.0909090909090909,0.431034482758621,0.240823830447281,0
0.166666666666666,0.148383042410511,0.15007121729187,1,0,0,0,1,0,0,0.111111111111111,0,0,0.0956298099828693,0,0.206896551724138,0.172728802253724,0
0.310344827586207,0.349079823930366,0.325789575750011,0,1,0,0,0,0,0,0,0,0,0.19455471679184,0.0909090909090909,0.413793103448276,0.239009345833411,0
0.231034482758621,0.186135481008018,0.196240975242239,0,0,0,0,1,0,0,0.0555555555555556,0,0,0.142670746936618,0.181818181818182,0.379310344827586,0.331486134008592,1
0.0689655172413794,0.148101904297279,0.133917486018452,0,0,1,0,0,0,0,0.111111111111111,0,0,0.0774462942620541,0.181818181818182,0.258620689655172,0.177262446803689,0
0.220689655172414,0.112695039566055,0.102677725593868,0,0,0,1,0,0,0,0.222222222222222,0,0.1,0.0412797909830265,0.181818181818182,0.310344827586207,0.237177346252398,0
0.159770114942529,0.143939957719033,0.139427631417636,0,0,0,1,0,0,0,0.0833333333333333,0,0,0.244263706862364,0.181818181818182,0.275862068965517,0.278013567475233,0
0.166666666666666,0.20538792925242,0.206215854150552,0,0,0,1,0,0,0,0,0,0.2,0.172543758742747,0.181818181818182,0.431034482758621,0.239453888197862,1
0.213793103448276,0.342478590781427,0.587673055790223,1,1,0,0,0,0,0,0.0833333333333333,0,0,0.161371247365258,0,0.258620689655172,0.206609143952741,0
0.144827586206897,0.204180689119128,0.150568289469871,0,1,0,0,0,0,0,0.527777777777777,0,0,0.200306120157241,0.909090909090909,0.396551724137931,0.24806705220854,0
0.317241379310345,0.285630810532206,0.281719557672632,0,0,0,1,0,0,0,0.361111111111111,0,0,0.186807350796143,0.0909090909090909,0.689655172413793,0.295466456226151,0
0.581609195402299,0.479616108662637,0.527262068488967,0,0,0,0,1,0,0,0.138888888888889,0,0,0.190256664227504,0.0909090909090909,0.568965517241379,0.272177882597455,0
0.111494252873563,0.146470200738126,0.113780490251367,1,0,0,1,0,0,0,0.833333333333334,0,0.3,0.160526209517568,0,0.396551724137931,0.244258116141914,0
0.162068965517241,0.00460846005220349,0.0867558127353013,0,0,0,0,0,1,0,0,0,0,0.271541434336343,0,0.0862068965517241,0.26551666116684,0
0.290804597701149,0.49750696643707,0.46023311124832,0,0,0,0,1,0,0,0,0,0,0.25816540415759,0,0.568965517241379,0.290662673012298,0
